"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","API dan IAS","KNO","3","TOILET,A5 WANITA","KNO-TW-A05",,,,"5","Satisfied","5","Semuanya sangat baik","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","87d5ce30-6e9d-4f4d-9a99-9224741ea8dd","Completed",,"28-03-2026 16:18:46",,"81382",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"12","API dan IAS","KNO","3","TOILET,A6 PRIA","KNO-TP-A06",,,,"5","Satisfied","5","Sangat baik","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","4b0164a5-2f72-43c7-873e-f32dcf616a24","Completed",,"28-03-2026 16:36:33",,"73651",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","KNO","3","TOILET,P6 PRIA","KNO-TP-P06",,,,"5","Satisfied","5","Toilet nya bersih petugas nya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","15513ae0-8783-40f6-a874-e5766ad1c334","Completed",,"28-03-2026 16:56:22",,"21237",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","CGK T3","1","TOILET T3 INT - BAGGAGE CLAIM WANITA","I.G.04.W",,,,"4","Satisfied","4","cukup",,"Neutral","4","4","4","4","4","4","278c0fc3-d9fc-4d10-b89a-e571bdc191fe","Partial",,"28-03-2026 16:31:11",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","CGK T2","1","TOILET T2D - CURBSIDE KEBERANGKATAN WANITA","API&IAS-TOILET-CGK T2-PCI D TW",,,,"5","Satisfied","5","Toilet kering dan wanggi perlengkapan toilet tersedia dengan baik petugasnya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","4","4","5","5","5","5","c232b3db-1c24-4076-ae7d-ff02d92f3f69","Completed",,"28-03-2026 17:07:07",,"146429",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","KNO","3","TOILET,P6 PRIA","KNO-TP-P06",,,,"5","Satisfied","5","Toilet nya bersih petugas nya ramah x","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","24d4f734-4dbd-4c06-ae69-d4587d72c172","Completed",,"28-03-2026 17:09:11",,"20783",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","SUB","4","T2,B4,PRIA","SUB-TOILE-T2-B4,PRIA",,,,"1","Not Satisfied","1","men's toilet for urinating a lot of things don't come out","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","1","1","1","1","1","1","04aca478-a888-45cd-8166-2e0a6a725696","Partial",,"28-03-2026 16:47:08",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","KNO","3","TOILET,A7 PRIA","KNO-TP-A07",,,,"5","Satisfied","5",,,,,,,,,,"a877aca4-b3d8-4c52-aad2-cd846d7e27d1","Partial",,"28-03-2026 16:48:58",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 16 WANITA","D.F.06.W",,,,"5","Satisfied","5","Toiletnya harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","21890440-ee60-4416-9d8a-774af6b48f03","Completed",,"28-03-2026 17:21:42",,"50588",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Memuaskan dan cukup bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","e192afde-ddf2-425a-8e15-3a49581ff88b","Completed",,"28-03-2026 17:30:48",,"44615",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","KNO","3","TOILET,P4 PRIA","KNO-TP-P04",,,,"5","Satisfied","5",,,,,,,,,,"2692dd1c-316f-49c2-bdbc-388564b594e0","Partial",,"28-03-2026 17:22:37",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","KNO","3","TOILET,R2 DIFABEL","KNO-DF-R2",,,,"4","Satisfied","4","Agar di beri pengharum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","4","4","4","4","4","4","cae100f5-bd53-44c2-bedd-41e6fcb21256","Partial",,"28-03-2026 17:46:06",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","KNO","3","TOILET,D1 WANITA","KNO-TW-D01",,,,"5","Satisfied","5","Ok 👍",,"Neutral","5","5","5","5","5","5","8b0ac380-5bc8-42bd-b15e-102c6e4aa77d","Completed",,"28-03-2026 20:04:57",,"50274",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","KNO","3","TOILET,A5 WANITA","KNO-TW-A05",,,,"5","Satisfied","5","Good service ,best attitude from the CS mba Adellia,very helpfull✨✨✨","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","8f46c3d3-3fc8-4f81-bc88-5e1441eef9c8","Completed",,"28-03-2026 20:37:19",,"136446",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"5","Satisfied","5","Sudah sangat memuaskan",,"Positive","5","5","5","5","5","5","4b91f2e7-4fc9-4fd1-b88e-a0e992ded6d5","Completed",,"28-03-2026 22:11:33",,"145688",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"5","Satisfied","5","Wangi dan bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","b7050f57-12ec-4b8c-8fa0-545c04e247e0","Completed",,"28-03-2026 22:44:55",,"53100",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","f5c7022a-0ace-435e-9bbd-13bcd45a8c86","Completed",,"28-03-2026 22:47:10",,"46063",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"5","Satisfied","5",,,,,,,,,,"5256fed9-1c26-4c5e-bfc6-310c2b02a84d","Partial",,"28-03-2026 23:07:08",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","CGK T2","1","TOILET T2EF - TRANSIT WANITA","API&IAS-TOILET-CGK T2-TRS EF TW",,,,"5","Satisfied","5","Salut dengan petugas toilet nya, Sudah jam 12 malam masih semangat Banget kerja nya, padahal harusnya jam enak buat tidur, sangat ramah, tidak kelihatan ngantuk samasekali, mungkin karena sudah biasa kerja malam ya, tapi respect Banget sama petugas toilet bandara T2 Soekarno Hatta","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","de744f72-7e4a-4bdf-8867-8cc25be4e452","Completed",,"29-03-2026 00:18:45",,"212979",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"30","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR AFTER SCP PRIA","CCD. B1",,,,"5","Satisfied","5","Pertahankan untuk kebersihannya","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","b77eed90-8439-4448-888b-934955d8a0cc","Completed",,"29-03-2026 02:12:46",,"102905",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"31","API dan IAS","CGK T2","1","TOILET T2E - DEPARTURE CURBSIDE PRIA","API&IAS-TOILET-CGK T2-PCI E TP",,,,"5","Satisfied","5","Toilet ya wangi dan petugasnya sangat ramah .. petugasnya mengedukasi dengan baik  yang tidak tau cara pemakaian toilet","Customer Service and Staff Behavior|Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","3feb7e7a-e11b-495d-99d0-c5d6166e420e","Completed",,"29-03-2026 06:19:54",,"231942",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"32","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5",,,,,,,,,,"5d5b58b3-8bda-4832-9eeb-8c43ecf052a7","Partial",,"29-03-2026 07:03:14",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"33","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 PRIA","D.F.03.P",,,,"5","Satisfied","5","Toiletnya bersih dan petugasnya ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","fbeb9495-1cd0-4f0b-bfbf-6cc6c78e8053","Completed",,"29-03-2026 07:39:47",,"75011",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"34","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 WANITA","D.F.02.W",,,,"5","Satisfied","5","Toiletnya oke petugasnya juga oke","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","eedd95cc-cbb5-4b2c-8be8-b0a38d1e08b6","Completed",,"29-03-2026 07:43:33",,"83689",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"35","API dan IAS","KNO","3","TOILET,P3 WANITA","KNO-TW-P03",,,,"5","Satisfied","5","Sangat bersih.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","d4650cb5-d61f-43a1-b035-64a44758e522","Completed",,"29-03-2026 07:47:30",,"66866",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"36","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"4","Satisfied","4","Kurang banyak toiletnya jadi ngantri","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","4","4","4","4","4","4","db30a046-14d3-4e4f-8395-0b6f8a003972","Completed",,"29-03-2026 08:04:56",,"121069",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"37","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5",,,,,,,,,,"0e6b533b-d7de-49d6-83f1-1e398a2d1138","Partial",,"29-03-2026 07:47:21",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"38","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","Pertahankan yang sudah baik dan tingkatkan kinerja Anda semua. Terima kasih sudah membuat toilet nyaman dan bersih.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","4","4","4","4","ec90a0fc-e98c-4ceb-9592-f0ef996053f7","Partial",,"29-03-2026 08:47:25",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"39","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Petugas nya ramah, dan sigap juga toilet nya ramai tapi petugas nya tetap nyapa👍","Customer Service and Staff Behavior|Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","81b6421a-3ddf-49c9-a45b-60ed5ddb4ef6","Completed",,"29-03-2026 09:31:17",,"148750",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"40","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet bersih petugas ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","c27cf56d-5049-436f-b929-13c876a7f10d","Completed",,"29-03-2026 09:39:46",,"73077",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"41","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CURBSIDE PRIA","D.G.02.P",,,,"4","Satisfied","4","Aroma harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","4","4","4","4","4","4","9825f3a5-092d-41e1-8bdb-9f448bcc8be8","Completed",,"29-03-2026 09:43:25",,"195961",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"42","API dan IAS","KNO","3","TOILET,A5 WANITA","KNO-TW-A05",,,,"5","Satisfied","5","Petugas nya ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","7b832557-4ffe-43d0-b87c-6267f32b5d3d","Completed",,"29-03-2026 09:51:20",,"23525",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"43","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Berisi dan nyaman","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","80005458-94d8-441b-bfac-82771d6a8684","Completed",,"29-03-2026 09:57:16",,"42004",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"44","API dan IAS","CGK T2","1","TOILET T2D - CURBSIDE KEBERANGKATAN WANITA","API&IAS-TOILET-CGK T2-PCI D TW",,,,"5","Satisfied","5","Toilet bersih dan wangi pertahankan","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","3c2eb262-bd48-406f-af45-4a43fe621d65","Completed",,"29-03-2026 10:22:34",,"39033",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"45","API dan IAS","KNO","3","TOILET,A8 PRIA","KNO-TP-A08",,,,"1","Not Satisfied","1","TOLONG KASIH TAU PEGAWAI KAU. KALAU BERSIHKAN TOILET JANGAN PAS ADA ORANG DI DALAM DIA SODOK ITU SEROKAN KE DALAM BILIK.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","1","1","1","1","1","1","80341382-516a-4d73-bd6b-be67b65bb9b9","Completed",,"29-03-2026 10:31:23",,"265562",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"46","API dan IAS","SUB","4","T1,LOBBY 2 DANTE,PRIA","SUB-TOILE-T1-LOBBY 2 DANTE,PRIA",,,,"3","Neutral","3","Sebagai saran untuk kebaikan bersama.
Air di tempat kencing berdiri kurang lancar/banyak, jadi tidak bersih dan menjadikan tidak untuk sholat.
Kertas tisu atau istinja tidak saya temukan sebagai alternatif untuk membersihkannya.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","3","3","3","3","27b984bc-f951-43de-a14f-623944311de9","Completed",,"29-03-2026 11:09:32",,"974990",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"47","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"4","Satisfied","4","Kebersihan Sudah oke, petugas nya jujur dan ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","dabbb155-4ec9-4f95-8e5d-dc8669f7f624","Completed",,"29-03-2026 11:46:41",,"140370",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"48","API dan IAS","KNO","3","TOILET,A7 WANITA","KNO-TW-A07",,,,"5","Satisfied","5","-",,"Neutral","5","5","4","4","4","4","f0091b2a-4707-4964-ad00-63e1a256b81f","Partial",,"29-03-2026 12:04:27",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"49","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-5 WANITA","B. BL5. W",,,,"5","Satisfied","5",,,,,,,,,,"f18ec573-3519-43a2-a88c-086679fe7058","Partial",,"29-03-2026 13:35:06",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
