"sequence","SUBHOLDING","NAMA LOKASI","TIPE FASILITAS","KETERANGAN FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall CSAT","Group_Overall CSAT","Numeric_Overall CSAT","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-3PS","Numeric_People-3PS","Product/Premise-3PS","Numeric_Product/Premise-3PS","Process-3PS","Numeric_Process-3PS","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Over all semuanya bagus, kakak2nya juga baik banget sangat informatif. Thanks buat ka hana yang udah jadi bike tour kita","Staff Friendliness and Service Quality|Tourist Information and Guidance","Positive","5","5","5","5","5","5","1e7d4f35-c3cf-4e05-8fe8-8fb709f536fc","Completed",,"05-07-2026 11:10:22",,"84698",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"12","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"4","Satisfied","4","Good job",,"Positive","4","4","4","4","4","4","29254be5-6dbe-4770-8afc-4101a6070c47","Completed",,"05-07-2026 14:49:38",,"61396",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Sudah sangat baik untuk program nya, semoga terus berlanjut",,"Positive","5","5","5","5","5","5","583ed2d1-28fe-490f-8d8b-c804b309b728","Completed",,"05-07-2026 14:50:07",,"89906",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Kuotanya di perbanyak","Pricing, Discounts, and Promotions","Neutral","5","5","5","5","5","5","c4ae986a-06ff-4122-947a-007e0802f224","Completed",,"05-07-2026 14:50:12",,"73717",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","seru banget,kk nya baik ramah inforamsi lengkap banget yg aku ga tau jadi tau sejarah indonesia makasih banyak kk","Tourist Information and Guidance","Positive","5","5","5","5","5","5","35c11239-a3e9-460e-a3bf-d702b3777c68","Completed",,"05-07-2026 14:50:26",,"107026",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Tour guide sangat informatif sekalii","Tourist Information and Guidance","Positive","5","5","5","5","5","5","a8d6e07d-c8c4-4b2b-9065-9d6034c6ddd6","Completed",,"05-07-2026 14:50:44",,"141370",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Sudah sangat berkesan da sangat memberikan informasi untuk org dewasa ataupun anak2.. harapan nya agar kegiatan ini dapat terus berjalan dan tourguide nya amat sangat baik dan informatif","Tourist Information and Guidance","Positive","5","5","5","5","5","5","209e8cc1-64f2-4b37-8f79-1e2cdb4d941c","Completed",,"05-07-2026 14:51:09",,"193366",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","seru menyenangkan",,"Positive","5","5","5","5","5","5","2c8af827-4116-4d2f-a054-bfe52b5304c6","Completed",,"05-07-2026 14:51:29",,"139628",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Hopefully every bike tour will be more exciting",,"Neutral","5","5","5","5","5","5","79cd5808-7a6c-4267-8ba1-de334b2072fc","Completed",,"05-07-2026 14:51:30",,"160642",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","sangat baikkk",,"Positive","5","5","5","5","5","5","b88e9ec7-35df-44e5-a611-6ee1cc32df0b","Completed",,"05-07-2026 14:51:49",,"195721",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","IDM","TMII","PUSAT INFORMASI","Antrian Shuttle","IDM-TMII-PUSAT INFORMASI-Antrian Shuttle-01",,,,"3","Neutral","3","1. Arah jalur angling tidak ada di maps
2. Untuk antrean shuttle pulang, tidak ada plang jalur di bagian atas, sehingga tidak terlihat dari belakang","Accessibility and Ease of Navigation|Waiting Time and Queue Management","Negative","5","5","4","4","4","4","da8ce040-b28e-484e-9418-be8eef6d817b","Completed",,"05-07-2026 15:19:20",,"162044",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"22","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Good",,"Positive","5","5","5","5","5","5","7af4a1f8-f081-4f76-9a85-420ad6995699","Completed",,"05-07-2026 16:55:53",,"44930",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"23","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Minum air mineral gratis","Amenities and Comfort (AC, Seating, Wangi, etc.)","Positive","5","5","5","5","5","5","8e35b6df-93b1-46ee-ab7f-d6618e368aac","Completed",,"05-07-2026 16:56:12",,"91541",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"24","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","8e5746f0-608a-497d-9345-0a09f55a1473","Completed",,"05-07-2026 16:56:33",,"64340",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"25","IDM","TMII","TOILET","Plaza Utara","IDM-TMII-TOILET -Plaza Utara-01",,,,"2","Not Satisfied","2","Urinoir hrs di perbaiki dan di cek sekala berkala agar fungsinya optimal

Berikan pewangi agar pengguna nyaman saat menggunakan toiet","Facility Cleanliness and Maintenance","Positive","4","4","4","4","2","2","80720724-03a6-419e-95be-d09cde2db4f1","Completed",,"05-07-2026 12:13:08",,"262908",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
"26","IDM","PRAMBANAN","TOILET","F","IDM-PRAMBANAN-TOILET-F-01",,,,"2","Not Satisfied","2","jumlah toiletnya tolong ditambah ya. karena saat weekend/holiday season antrenya terlalu banyak. dan toilet tidak terjaga kebersihannya","Facility Cleanliness and Maintenance","Negative","4","4","2","2","2","2","cec78a31-9a02-4490-bea4-b4cd33d95081","Completed",,"05-07-2026 23:56:52",,"99622",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,,,,,,,,,,,,,,,,,,,
