"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","API dan IAS","KNO","3","TOILET,A8 PRIA","KNO-TP-A08",,,,"5","Satisfied","5","Awesome",,"Positive","5","5","5","5","5","5","575f17b6-3da8-404c-89b4-f73e6fd33038","Completed",,"01-05-2026 16:42:18",,"54113",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"12","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"4","Satisfied","4",,,,,,,,,,"11ebf351-0a1d-40c2-83a0-f0d3e8c42d62","Partial",,"01-05-2026 16:10:55",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING PRIA","PI.03.U.P",,,,"5","Satisfied","5","Bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","6ea6ee09-dd4c-464b-b797-d91f9279dd93","Completed",,"01-05-2026 16:49:49",,"24871",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 7 WANITA","I.F.03.W",,,,"5","Satisfied","5","Bersih dan rapih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","1307e153-04d4-4edb-a91a-105412e3863d","Completed",,"01-05-2026 17:57:28",,"37693",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 PRIA","I.F.05.P",,,,"5","Satisfied","5","Bersih wangi dan nyaman","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","af6b4350-f9e6-4ef9-b041-d04c36be1b43","Completed",,"01-05-2026 18:21:25",,"28305",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","KNO","3","TOILET,A8 PRIA","KNO-TP-A08",,,,"5","Satisfied","5","Verry good",,"Positive","5","5","5","5","5","5","cd22de49-e244-40c7-853f-59f4144c3e69","Completed",,"01-05-2026 18:24:08",,"38166",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T3","1","T3 INT - ARRIVAL CORRIDOR PIER 1 GATE 4 PRIA","I.G.11.P",,,,"5","Satisfied","5","Bersih dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","0f037e52-e6cf-49c7-aa9c-96ce60d88a8f","Completed",,"01-05-2026 19:42:32",,"32358",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA","D.F.04.W",,,,"4","Satisfied","4","Sangat bagus untuk toilet nya tapi tuas nya jangan terlalu kencang itu sarannya terimakasih🫶🏻","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","4","4","40753faa-c3c0-49cd-bfd0-40fbbe52d058","Completed",,"01-05-2026 21:25:50",,"90556",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING WANITA","PI.03.U.W",,,,"1","Not Satisfied","1","Tanggal 1 Mei 2026 pukul 23:01 saya mau memakai toilet namun kondisi toilet sangat kotor bahkan ada satu ruangan yang bahkan terdapat kotoran yang belum di flash dan air dimana2. Bener2 mengganggu kenyamanan.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","3","3","2","2","92658dec-fd6a-4d34-9a42-876a2174c3b3","Completed",,"01-05-2026 23:08:18",,"452693",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 PRIA","I.F.05.P",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","c5ac4d1b-b89e-44eb-86f5-89da7b2ce1c8","Completed",,"02-05-2026 00:15:44",,"54161",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 WANITA","I.F.05.W",,,,"5","Satisfied","5","Petugas ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","b8246eaf-ef4a-45fb-9934-92bb2dbb5ab8","Completed",,"02-05-2026 00:16:25",,"23663",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR BEFORE SCP WANITA","B. SA. W",,,,"5","Satisfied","5",,,,,,,,,,"84f51113-5175-41d3-b15c-3a9f24bba987","Partial",,"02-05-2026 03:10:12",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","KNO","3","TOILET,A5 WANITA","KNO-TW-A05",,,,"1","Not Satisfied","1","lampunya mati mati sendiri ditoilet kedatangan padahal ada orang didalam,pekerjanya tidak ada dan lantai toiletnya basah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","2","2","2","2","2","2","7098898c-b371-490d-b1fd-8d16a93ce1fa","Completed",,"02-05-2026 04:57:37",,"157395",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","KNO","3","TOILET,D1 PRIA","KNO-TP-D01",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","3a37b9f6-ccf5-4c63-905f-eb8e30af325a","Completed",,"02-05-2026 06:55:16",,"40823",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CURBSIDE GATE 1 PRIA","I.G.02.P",,,,"5","Satisfied","5","Toilet bersih dan Harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","93c672dd-6754-428f-b11b-9f7848c63aed","Completed",,"02-05-2026 07:14:40",,"42446",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 7 WANITA","I.F.03.W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","52ee52af-119f-48df-906b-7e1e1509ae8d","Completed",,"02-05-2026 07:19:51",,"147815",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T3","1","TOILET T3 DOM - SCP PRIA","D.S.02.P",,,,"5","Satisfied","5","Toilet Bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","f12c7c0f-8161-41c4-ab6e-5e8a233cd377","Completed",,"02-05-2026 07:38:22",,"51154",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","SUB","4","T2,B2,PRIA","SUB-TOILE-T2-B2,PRIA",,,,"5","Satisfied","5","Toilet kering, bau harum dan petugas ramah dan sopan","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","f93f0cc0-1966-4495-ad42-728c8286c099","Completed",,"02-05-2026 07:58:12",,"168561",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 PRIA","B. BL2. P",,,,"5","Satisfied","5","Bersih toilet nya 👍🏻","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","e0cc346c-6f19-4114-a026-1382ced9f339","Completed",,"02-05-2026 08:02:44",,"27995",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"30","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CURBSIDE PRIA","D.G.02.P",,,,"5","Satisfied","5","Toilet kering","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","5","5","5","5","5","5","9b27258d-26ab-432e-8171-d1069b20203e","Completed",,"02-05-2026 08:21:07",,"50301",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"31","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5",,,,,,,,,,"759dfcad-9826-43c4-8775-85ed02d3d42d","Partial",,"02-05-2026 08:00:40",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"32","API dan IAS","CGK T2","1","TOILET T2EF - TRANSIT WANITA","API&IAS-TOILET-CGK T2-TRS EF TW",,,,"5","Satisfied","5","terimakasih ya, petugas toilet nya ramah sekali","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","cb6e4a09-f902-4cf1-a2b2-e90da579e0e2","Completed",,"02-05-2026 09:13:01",,"305337",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"33","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL PRIA","D.G.05.P",,,,"5","Satisfied","5","Toilet bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","b01e2df9-0b56-4e70-8c42-aa1490670d24","Completed",,"02-05-2026 09:35:11",,"54486",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"34","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING PRIA","PI.03.U.P",,,,"5","Satisfied","5","Toilet Bersih dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","c5702c21-7707-48be-aa06-48519a40dd47","Completed",,"02-05-2026 10:25:04",,"130707",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"35","API dan IAS","CGK T3","1","TOILET T3 DOM - PARKING PRIA","PD.01.S.P",,,,"4","Satisfied","4","Gak ada sih hehehe",,"Neutral","4","4","4","4","4","4","a1af0dfb-7a62-4a8e-9b44-ecd69daf5adf","Completed",,"02-05-2026 11:29:48",,"81165",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"36","API dan IAS","CGK T2","1","TOILET T2D - CURBSIDE KEBERANGKATAN WANITA","API&IAS-TOILET-CGK T2-PCI D TW",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","fc2b8a16-7ed2-4754-a82f-3ec038af706b","Completed",,"02-05-2026 11:40:59",,"58141",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"37","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN WANITA","B. HCI. W",,,,"5","Satisfied","5","Besih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","10524755-1318-462d-af49-1bf864a99417","Completed",,"02-05-2026 13:01:34",,"48574",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"38","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 16 WANITA","D.G.09.W",,,,"5","Satisfied","5","Bersih dan nyaman","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","759f3784-4c9e-4122-bfde-636871864b31","Completed",,"02-05-2026 14:17:08",,"52929",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"39","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 16 PRIA","D.G.09.P",,,,"5","Satisfied","5","The best toilet T3 petugasnya ramah toiletnya bersih","Customer Service and Staff Behavior|Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","2a91f1ef-67d1-4590-85bb-d06967c132c1","Completed",,"02-05-2026 14:43:42",,"86728",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"40","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 PRIA","D.F.03.P",,,,"5","Satisfied","5","Toilet bersih & wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","34abe69f-b62a-4bc9-980d-5bd3d6cad255","Completed",,"02-05-2026 14:59:05",,"60131",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"41","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 WANITA","D.F.03.W",,,,"5","Satisfied","5","Toilet harum,bersih & ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","1ea41006-1879-4aa2-9f0c-70e7459dc92e","Completed",,"02-05-2026 14:59:45",,"26951",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"42","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR BEFORE SCP WANITA","B. SA. W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","921d63c3-0216-4684-8d17-3e8b4f978d87","Completed",,"02-05-2026 15:03:10",,"17491",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"43","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-1 WANITA","B. BL1. W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","69542b51-a600-4143-87c8-021f1eb4c2f0","Completed",,"02-05-2026 15:03:37",,"20614",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"44","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Toilet bersih & tisu lengkap","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","a345761c-0034-4073-8473-2c6eab92ed16","Completed",,"02-05-2026 15:32:49",,"52750",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"45","API dan IAS","CGK T1","1","TOILET T1A - BOARDING ROOM T1A-5 WANITA","A.BL5.W",,,,"5","Satisfied","5","Lengkap bersih kering dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","10f54eee-e9db-4f9e-88e6-5ae04f13c4c6","Completed",,"02-05-2026 15:35:15",,"29952",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
