"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"12","API dan IAS","SUB","4","T1,LOBBY 3,WANITA","SUB-TOILE-T1-LOBBY 3,WANITA",,,,"5","Satisfied","5","Tolong tambahkan sabun batang mandi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","5","5","5","5","743bd898-09ce-44e3-93f8-8f4317c96069","Partial",,"13-06-2026 01:42:34",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","CGK T2","1","TOILET T2E - DEPARTURE CURBSIDE PRIA","API&IAS-TOILET-CGK T2-PCI E TP",,,,"5","Satisfied","5",,,,,,,,,,"891dafe0-ba5f-4c1e-a993-227699022581","Partial",,"13-06-2026 01:49:55",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","SUB","4","T2,B4,PRIA","SUB-TOILE-T2-B4,PRIA",,,,"4","Satisfied","4","Bagus, bisa diimorove dengan kebersihan. Tapi keseluruhan sudah sangat bagus.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","fdd3e272-84d6-49c4-b8fa-bf58aac99fba","Completed",,"13-06-2026 04:53:35",,"59619",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","KNO","3","TOILET,D2 PRIA","KNO-TP-D02",,,,"5","Satisfied","5","Top Kali Lah Bersih Pula","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","e8f5521f-d386-4535-bce8-d86023ccc9bd","Completed",,"13-06-2026 07:17:31",,"52985",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","3225aabe-4da1-40db-bdc5-f721e59b9cda","Partial",,"13-06-2026 07:05:53",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 15 WANITA","D.F.05.W",,,,"5","Satisfied","5",,,,,,,,,,"d5fd5755-9eea-42ad-8944-abe65b52ebf0","Partial",,"13-06-2026 07:39:06",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","KNO","3","TOILET,P3 PRIA","KNO-TP-P03",,,,"1","Not Satisfied","1","Toilet jorok","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","1","1","1","1","1","1","9fd91050-3d74-45a2-9e7a-8c6281af630d","Partial",,"13-06-2026 08:39:01",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-5 PRIA","API&IAS-TOILET-CGK T2-BL D5 TP",,,,"3","Neutral","3","Dalam kamar toilet tidak tersedia tisue dan lantai basah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","2","2","3","3","0da8c38b-13a2-4326-8845-804ed55bff9e","Completed",,"13-06-2026 09:58:45",,"155766",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","tambahin wc nya biar ga terlalu antri admin","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","5","5","5","5","e9e8a25d-e9a9-4e48-83a2-e58178bbe39f","Completed",,"13-06-2026 11:51:15",,"43341",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"3","Neutral","3","Sabun di wastafe toilet cewek nggak berfungsi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","4","4","5","5","3","3","39f0f98d-f1ae-40ef-babb-1603cd6e5694","Completed",,"13-06-2026 12:25:59",,"192573",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"5","Satisfied","5","Sangat baik",,"Positive","5","5","5","5","5","5","6420d07e-23de-446b-869e-a017441a0077","Completed",,"13-06-2026 12:33:52",,"56351",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","UPG","5","TOILET 2G GATE 10 WANITA","UPG-TOILET-2G_W",,,,"5","Satisfied","5","Ibu yang jaga sangat ramah, toilet sangat bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","a11c5bf2-dc64-462d-9687-8a11f45eff0d","Completed",,"13-06-2026 12:57:45",,"105452",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Bersih dan ramah dan tanpa pungli","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","cd50c66c-cf78-4a56-a8b4-d6c88e20b880","Completed",,"13-06-2026 13:28:38",,"63689",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","b4a32454-54a0-4621-b253-13e6337f4f89","Completed",,"13-06-2026 14:19:35",,"136710",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-5 PRIA","API&IAS-TOILET-CGK T2-BL D5 TP",,,,"5","Satisfied","5","Toilet & mushalla oke, nilai plus buat petugas karena mengerti ketika ditanyain jadwal penerbangan/panggilan tujuan penerbangan pada saat itu","Customer Service and Staff Behavior|Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","08b1c275-3d9a-4b93-a37d-0362288c9441","Completed",,"13-06-2026 14:45:42",,"118446",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 PRIA","I.F.05.P",,,,"5","Satisfied","5","Petugas ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","ae766cf1-ed3b-4dc6-bf9c-51fb51b1abfc","Completed",,"13-06-2026 15:33:26",,"18948",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 5 PRIA","I.F.05.P",,,,"5","Satisfied","5","Petugas ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","ab8f5f8b-684e-4d65-bcf5-617846abe60e","Completed",,"13-06-2026 15:33:49",,"21147",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","KNO","3","TOILET,D1 WANITA","KNO-TW-D01",,,,"5","Satisfied","5","Kami sangat puas dgn pelayanan dan kebersihannya,CS nya ramah dan sopan 🥰👍🙏","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","eae4b3bf-42e1-4adf-8f09-d4ea6a89f5a7","Completed",,"13-06-2026 15:44:49",,"120341",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
