"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 PRIA","D.F.03.P",,,,"5","Satisfied","5","Toiletnya keren, petugasnya ramah dan educatif","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","c076e41b-7def-46f6-88b9-a6b7c41cdec5","Completed",,"29-06-2026 21:05:56",,"170497",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"12","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Petugas ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","3de9445c-c7c0-48cf-b2c3-49b645d62efe","Completed",,"29-06-2026 21:50:28",,"88172",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet bersih, luas dan fasilitas lengkap","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","c642b4b0-b0e5-4bf4-b5a6-f7dbf7c008a7","Completed",,"29-06-2026 21:53:04",,"186935",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Petugas nya sangat ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","7097e085-8016-45af-91a0-ba822b06d8a0","Completed",,"29-06-2026 22:02:59",,"128382",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING WANITA","PI.03.U.W",,,,"3","Neutral","3","Tempat pipis air ny ga keluar","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","1","1","1","1","5707ad10-0fa3-4219-ae5a-d97f68a5523b","Partial",,"30-06-2026 04:49:09",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","CGK T2","1","TOILET T2D - CURBSIDE KEBERANGKATAN WANITA","API&IAS-TOILET-CGK T2-PCI D TW",,,,"5","Satisfied","5","Toilet cukup bersih dan wangi
Petugas ramah dan rapih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","3b406107-c71c-4950-a466-0275cb9d9c47","Completed",,"30-06-2026 07:12:00",,"97419",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"5","Satisfied","5","Petugas ramah dan toilet harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","7b85980b-bb8e-41a9-b6f7-f42de6caf8ad","Completed",,"30-06-2026 07:14:13",,"72278",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 15 PRIA","D.F.05.P",,,,"5","Satisfied","5","Toiletnya bagus, wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","9aaa2f63-94c4-4601-9984-bbce78729a60","Completed",,"30-06-2026 07:16:25",,"91628",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","CGK T3","1","TOILET T3 INT - SCP WANITA","I.S.02.W",,,,"5","Satisfied","5","Petugas ramah dan toilet harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","4e401f2c-3475-498d-80ee-17a170628a77","Completed",,"30-06-2026 07:16:26",,"47929",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","KNO","3","TOILET,D2 PRIA","KNO-TP-D02",,,,"5","Satisfied","5",,,,,,,,,,"03048266-7825-49cc-a24b-1243b1420d91","Partial",,"30-06-2026 06:46:18",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR GATE 5 PRIA","I.G.09.P",,,,"5","Satisfied","5","Toilet bersih, kering, harum. Petugas toilet sigap","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","3c7d7ca9-d612-4668-857f-ec8f0930fafd","Completed",,"30-06-2026 08:21:10",,"43991",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","CGK T2","1","TOILET T2D - CURBSIDE KEBERANGKATAN WANITA","API&IAS-TOILET-CGK T2-PCI D TW",,,,"3","Neutral","3","Kotor, flush kecil jadi susah dipakai terkesan jorok untuk sekelas bandara internasional","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","3","3","2","2","c4486c25-337f-486b-a5a9-fd92b44166e6","Completed",,"30-06-2026 08:29:39",,"115807",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet Kering","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","5","5","5","5","5f72475c-9377-4949-aa6b-9b4867c1fbff","Completed",,"30-06-2026 09:01:52",,"111949",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA","D.F.04.W",,,,"5","Satisfied","5","Toiletnya bersih, petugas ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","6678f162-b465-400b-a2a8-0f79a6360222","Completed",,"30-06-2026 09:03:56",,"69061",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-4 PRIA","B. BL4. P",,,,"4","Satisfied","4","Toiletnnya di perbesar Lagi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","4","4","4","4","4","4","dd2d3aff-791f-4530-8428-39544ade2249","Completed",,"30-06-2026 09:06:50",,"176875",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-3 PRIA","B. BL3. P",,,,"4","Satisfied","4","Di perbesar lagi Area Toilet nya","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","4","4","4","4","4","4","9b0cc665-2467-4e40-8bc7-99903b693b73","Completed",,"30-06-2026 09:13:24",,"73759",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 PRIA","B. BL2. P",,,,"4","Satisfied","4","Di perluas Lagi Area Toilet nya","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","5","5","5","5","4","4","6ba33910-1aaf-4568-a412-037918e1e920","Completed",,"30-06-2026 09:18:41",,"109618",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Bersih cwmerlang","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","e756b734-ae27-4011-badd-555f7c2388ab","Completed",,"30-06-2026 09:24:57",,"89153",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR BBKK-IMIGRASI PRIA","I.G.05.P",,,,"5","Satisfied","5","Toilet bersih, kering dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","f3ac4669-ac5c-48ad-8c1e-e80cb2bef435","Completed",,"30-06-2026 09:25:39",,"46566",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"30","API dan IAS","CGK T3","1","T3 INT - ARRIVAL CORRIDOR PIER 1 GATE 4 PRIA","I.G.11.P",,,,"5","Satisfied","5","Toilet bersih, kering, harum dan petugas toilet sigap","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","10e5cc40-fd2f-4fb4-a609-af165f1ccea5","Completed",,"30-06-2026 09:27:05",,"51792",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"31","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet Wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","c572b801-c20d-43cd-98bd-bbfa0f785b4d","Completed",,"30-06-2026 09:31:15",,"40522",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"32","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"4","Satisfied","4","Please add room fragrance","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","5","5","4","4","4","4","c0da6ea2-47ad-49b7-bc57-156c5671b25b","Completed",,"30-06-2026 09:48:36",,"64058",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"33","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-4 PRIA","B. BL4. P",,,,"5","Satisfied","5","Kebersihannya mantaabbbb","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","860d77a3-c6a3-40d2-8ea4-dbc9e6d49594","Completed",,"30-06-2026 09:56:05",,"37835",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"34","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","Petugasnya ramah dan toilet bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","5dbfd337-1541-47eb-a423-ff32431df8c5","Completed",,"30-06-2026 09:57:14",,"44813",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"35","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet Wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","579560d4-c932-4651-bba7-5921624e2ba7","Completed",,"30-06-2026 10:10:04",,"30703",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"36","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"4","Satisfied","4","Ditambahkan pengharum ruangannya","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral",,,,,,,"f21f0cd9-ef09-4d89-b27c-c5ade41d1a4c","Partial",,"30-06-2026 09:47:25",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"37","API dan IAS","CGK T3","1","TOILET T3 DOM - GROUND FLOOR ARRIVAL","D.G.03.P",,,,"5","Satisfied","5","Petugas ramah","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","766e7659-6361-4e18-8921-75f9e0fab491","Completed",,"30-06-2026 10:48:12",,"41237",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"38","API dan IAS","KNO","3","TOILET,A7 DIFABEL","KNO-DF-A07",,,,"5","Satisfied","5","Tetap dipertahankan keramahan petugas dan kebersihan toilet","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","92d8d47e-9e7d-4235-9d4e-bee5bd03bed6","Completed",,"30-06-2026 10:56:46",,"89118",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"39","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA","D.F.04.W",,,,"3","Neutral","3","Toilet gate 12 tidak ada (?) dan signage kurang jelas sehingga muter-muter nyari toilet. Sabun cuci tangan di toilet gate 14 cair banget, kayak cuma direfill air aja. Tolong menjadi perhatian karena memengaruhi kenyamanan pengguna. Untuk fasilitas toilet sudah bagus, tolong pertahankan bidet shower jet dan kloset duduk.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","3","3","1","1","6fbd5a04-bffb-40c1-aba4-2d94034aab60","Partial",,"30-06-2026 10:33:51",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"40","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"5","Satisfied","5","Toilet bersih dan petugas ramah","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","ec084f3d-dd49-4979-8c4b-1f103d785e3e","Completed",,"30-06-2026 11:09:20",,"27738",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"41","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA","D.F.04.W",,,,"3","Neutral","3","Toilet gate 12 tidak ada (?) dan signage kurang jelas sehingga muter-muter nyari toilet. Sabun cuci tangan di toilet gate 14 cair banget, kayak direfill air aja. Tolong diperbaiki karena memengaruhi kenyamanan pengguna. Fasilitas toilet sudah bagus, tolong pertahankan bidet shower jet dan kloset jongkok nya. Petugas sangat ramah bintang lima.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","3","3","1","1","c5570eaa-1baf-4710-9214-878f8a2040e3","Partial",,"30-06-2026 10:41:44",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"42","API dan IAS","CGK T3","1","TOILET T3 DOM - SCP PRIA","D.S.02.P",,,,"5","Satisfied","5","Toilet bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","e01219a3-60d5-4624-9a4c-b4a9b7e7cb94","Completed",,"30-06-2026 11:11:56",,"73964",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"43","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN PRIA","B. HCI. P",,,,"5","Satisfied","5","Bagus bangett","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","209f557f-e862-41ab-aadd-662e15423ae9","Completed",,"30-06-2026 12:36:32",,"35610",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"44","API dan IAS","CGK T3","1","TOILET T3 DOM - SCP PRIA","D.S.02.P",,,,"5","Satisfied","5","Toilet Bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","04d4f507-01ca-42bf-b44f-6ffcee3086e7","Completed",,"30-06-2026 13:02:42",,"36766",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"45","API dan IAS","UPG","5","TOILET 3A CHECK IN PRIA","UPG-TOILET-3A_P",,,,"5","Satisfied","5","Masih ada kloset berdiri belum dibersihkan bagian atas dekat tombol.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","5","5","5","5","4","4","60806f25-6cf4-4b87-a031-c6bcc305f2f7","Partial",,"30-06-2026 12:57:50",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"46","API dan IAS","KNO","3","TOILET,D1 WANITA","KNO-TW-D01",,,,"5","Satisfied","5","Petugasnya ramah toilet nya bersih cara mengedukasinya bagus","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","dec9aba5-99e1-4294-8052-848da1943a6c","Completed",,"30-06-2026 14:48:28",,"73044",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"47","API dan IAS","BPN","6","TOILET C9 - PRIA","BPN-TOILET-C9-P",,,,"5","Satisfied","5","Mushola ada loker tempat taruh tas, tapi tidak ada kunci, jadi percuma Tidak aman.
Awal dulu ada kunci, sekarang Tidak ada kunci.
Saran : kunci ditaruh di loker atau petugas kebersihan, agar penumpang/pelanggan merasa aman apabila tas/barangnya di tinggal/taruh di loker yg dikunci.
Setelah selesai kunci dapat dikembalikan ke petugas untuk antisipasi kunci hilang/dibawa orang","Prayer and Musholla Facilities (Availability, Cleanliness, Maintenance)","Negative","5","5","5","5","5","5","f5ec89e8-396e-43cd-938a-1d3314247259","Completed",,"30-06-2026 15:16:17",,"232551",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
