"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","API dan IAS","UPG","5","TOILET 1H BAGGAGE CLAIM DOMESTIK WANITA","UPG-TOILET-1H_W",,,,"5","Satisfied","5","Fasilitas toilet bagus",,,"5","5","5","5","5","5","b17af242-8de5-4b13-8da0-8eb2cf57f4cf","Completed",,"04-07-2026 23:08:04",,"118296",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"12","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 8 PRIA","I.F.02.P",,,,"1","Not Satisfied","1","Airnya terlalu kecil dan tidak bersih (banyak air menggenang)",,,"3","3","1","1","1","1","7d4bc09b-7601-4732-bad8-b26cb8e26ec7","Completed",,"05-07-2026 02:02:56",,"529308",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","BPN","6","TOILET B1 - PRIA","BPN-TOILET-B1-P",,,,"1","Not Satisfied","1","Jumlah toilet yg sangat sedikit",,,"3","3","1","1","1","1","700e8b05-b8b6-4c5d-9701-c67962e5cf65","Completed",,"05-07-2026 02:10:39",,"79797",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-3 PRIA","B. BL3. P",,,,"5","Satisfied","5","i hope next project for disabilitas and lansia priority can be use this facilities toilet too. i think we can for them.",,,"5","5","3","3","5","5","6d3e18d7-ca50-4014-b174-a0808c5c7432","Completed",,"05-07-2026 03:22:22",,"247091",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Keren",,,"5","5","5","5","5","5","ea95a3e9-65ae-4eac-a38d-562da2321459","Completed",,"05-07-2026 04:06:04",,"187354",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING WANITA","PI.03.U.W",,,,"5","Satisfied","5","Toilet kering, bersih, harum dan petugas toilet sigap.",,,"5","5","5","5","5","5","cecf956f-e64e-4c6b-979a-bb90f8187af1","Completed",,"05-07-2026 07:30:44",,"58726",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T2","1","TOILET T2D - CURBSIDE KEBERANGKATAN WANITA","API&IAS-TOILET-CGK T2-PCI D TW",,,,"5","Satisfied","5",,,,,,,,,,"9726ec56-a8dc-455e-ad07-80571ae3a9e2","Partial",,"05-07-2026 07:20:07",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","CGK T3","1","TOILET T3 DOM - GROUND FLOOR ARRIVAL","D.G.03.P",,,,"3","Neutral","3","tolong tambahkan bidet dan pembersih toilet duduk",,,"4","4","3","3","4","4","c732bccb-693b-4356-afa0-eaf4fd84e809","Completed",,"05-07-2026 08:53:40",,"1236652",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","SUB","4","T2,A12,DIFABEL","SUB-TOILE-T2-A12,DIFABEL",,,,"3","Neutral","3","Di toilet disabitas tlg disediakan gantungan. G bisa naruh tas ini.",,,"4","4","4","4","4","4","d364f5e7-5855-4e6e-b1ef-b9c5954277cc","Completed",,"05-07-2026 09:19:57",,"94052",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","CGK T3","1","TOILET T3 DOM - GROUND FLOOR ARRIVAL","D.G.03.P",,,,"2","Not Satisfied","2","Bau yg toilet terminal 3 kedatangan yg dekat point",,,"5","5","4","4","5","5","73d0c70c-8dd4-4585-b9fa-bc959d1ea8a1","Completed",,"05-07-2026 10:09:29",,"93815",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Bapak bapak yang jaga di toilet samping AW, JUARAAA KELASSSSS. NAIKKAN GAJI BAPAKNYAAA!!!",,,"5","5","5","5","5","5","762a86e2-303d-4091-9ecd-5034bfa34967","Completed",,"05-07-2026 10:13:22",,"129444",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","CGK T3","1","T3 INT - ARRIVAL CORRIDOR PIER 1 GATE 4 PRIA","I.G.11.P",,,,"4","Satisfied","4",,,,,,,,,,"93904375-2b44-486c-8b5e-e64c88668a52","Partial",,"05-07-2026 11:00:19",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","SUB","4","T1, CHECK IN 1A,PRIA","SUB-TOILE-T1- CHECK IN 1A,PRIA",,,,"5","Satisfied","5",,,,,,,,,,"a4b70267-282c-42f3-a3b7-bebcdc0152db","Partial",,"05-07-2026 11:56:07",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR AFTER SCP PRIA","CCD. B1",,,,"5","Satisfied","5","clean & comfortable",,,"5","5","5","5","5","5","7c074908-6148-427a-85d2-6dbc013ea3f6","Completed",,"05-07-2026 12:31:49",,"141559",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Sudh baik
Petugasnya jg sgt membantu
👍👍🤗🤗",,,"5","5","5","5","5","5","0f16ce03-3565-45bb-b1ba-a78e4b90bf00","Completed",,"05-07-2026 12:41:10",,"110742",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Sangat puas dan berkesan untuk saya",,,"5","5","5","5","5","5","573da5ff-6cdb-48f6-b142-c521f5501598","Completed",,"05-07-2026 13:07:43",,"95928",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"4","Satisfied","4",,,,,,,,,,"db82fb05-8e12-460b-993e-990958427765","Partial",,"05-07-2026 12:39:01",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5",,,,,,,,,,"c7f03d92-3018-4733-a7ea-28fef0598153","Partial",,"05-07-2026 12:49:19",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Hari ini saya leanding jam 9.40 dari gate 20 turun tangga dan menuju toilet didepan dan masuk toilet kondisi toilet ramai berniat mau buatkan anak susu karna sudah kehausan tapi di dalem terdapat ada orang ditunggu beberapa menit belum keluar tiba tiba ada petugas toilet pria keluar dan bertanya ada yg bisa dibantu bisa pakai toilet family bu petugas pria itu berucap, saya menjawab tidak mas anak saya hanya ingin susu dan tiba tiba petugas pria itu tanpa saya suru dia ketuk pintu nursery meminta izin kepada yang didalam untuk meminta air panas sebentar dan berucap kepada saya bu boleh saya pinjem botol nya untuk mengambil air panas nya dan setelah saya kasih botol petugas pun mengambil air panas dan langsung keluar dan berterima kasih kepada orang yg berada di dalam nya dengan nada lembut sambil meminta maaf sudah mengganggu pengguna .
Dan saya sangat berterima kasih kepada petugas toilet pria dengan pelayanan yang sangat baik dan luar biasa dan saya beretikad naik untuk mengasi uang tips tapi si mas menolak dengan nada lembut dan meminta untuk kasih apresiasi melalui barcode yg ada di layar toilet untuk penilain pelayan yang bikin ibu senang dan puas ..
Saya sungguh nyaman dengan pelayanan petugas itu di bandara terminal 3 domestik .
Saya lupa menanyakan petugas pria itu siapa namanya sudah berkesan buat saya , badan nya aga gemuk petugas itu dan sangat baik dan lembut bahasanya

Terimakasih untuk pelayanan nya bandara CGK",,,,,,,,,"a822cefc-82c1-4a73-a643-d918c5f6d1ca","Partial",,"05-07-2026 13:04:17",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"30","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CURBSIDE PRIA","D.G.02.P",,,,"1","Not Satisfied","1","Tisu dekat cermin habis",,,"3","3","1","1","3","3","15058e7f-eab6-46f7-9b4b-bb78bb6e078c","Partial",,"05-07-2026 12:59:17",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"31","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"4","Satisfied","4","Ketersediaan tissue di dalam bilik toilet agar selalu diperhatikan.",,,"5","5","3","3","5","5","c0e2825e-6b2b-4d7a-9ec5-577548adb525","Completed",,"05-07-2026 15:03:39",,"124431",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
