"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Group_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Numeric_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Tags_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Sentiment_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_1","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_2","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_3","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_4","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_5","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Trigger Time","Campaign Id"
"11","API dan IAS","CGK T2","1","TOILET T2D - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI D TW","1","Not Satisfied","1","Airnya diperhatiin lah kecil bgt kaya musim kemarau","Odor Control, Ventilation, and Overall Comfort","Negative","4","4","1","1","1","1","Berpenampilan rapi dengan seragam jelas",,,,,,"Tisu, sabun, air, dan hand dryer tidak tersedia|Toilet memiliki aroma yang bau|Toilet bowl, urinoir, dan wastafel kotor dan tidak berfungsi dengan baik",,,,"Proses penanganan masalah lambat sehingga aktivitas tidak berjalan dengan lancar",,"d0e86e93-9b6f-4e22-beb9-40cc3e27e6bb","Completed","New","19-12-2025 08:10:02","Anonymous","99227",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T01:08:22.6617Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"12","API dan IAS","CGK T3","1","TOILET T3 DOM - SCP PRIA","D.S.02.P","5","Satisfied","5","Sudah cukup baik, tetap jaga pelanayannya","Customer Feedback, Complaint Handling, and Service Quality","Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"bcafba5c-06b8-4827-92f1-c6eb9770c28c","Completed","New","19-12-2025 07:44:25","Anonymous","153914",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T00:41:50.4841Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"13","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING PRIA","PI.03.U.P","5","Satisfied","5",,,,"5","5","5","5","5","5","Berpenampilan rapi dengan seragam jelas",,,,"Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"7159827b-7b5f-486d-9e1f-e631750f8056","Completed","New","19-12-2025 05:33:40","Anonymous","117127",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","English","2025-12-18T22:31:42.5910Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"14","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-1 PRIA","API&IAS-TOILET-CGK T2-BL D1 TP","5","Satisfied","5","Toiletnya sangat bersih dan memuaskan!","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"27418b78-541a-42f4-a48c-32723d7c7ea7","Completed","New","19-12-2025 03:07:39","Anonymous","229875",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T20:03:50.8188Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"15","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-3 PRIA","API&IAS-TOILET-CGK T2-BL D3 TP","5","Satisfied","5","Pertahankan",,"Neutral","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"6784db8c-cb28-4f0f-abdf-7245ea8fea35","Completed","New","19-12-2025 01:04:14","Anonymous","50978",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T18:03:22.8178Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"16","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR GATE 6 PRIA","I.G.07.P","5","Satisfied","5","Pasitas tersedia, petugasnya ramah, toilet bersih,","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Berpenampilan rapi dengan seragam jelas",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"33902967-6b4f-45c1-9fdb-ec9c7ad5b1ef","Completed","New","19-12-2025 00:25:26","Anonymous","121296",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T17:16:35.9665Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"17","API dan IAS","KNO","3","TOILET,A8 WANITA","KNO-TW-A08","5","Satisfied","5","Semakin diitingkatkan yg terbaik pelayanan",,"Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik",,,,"Jumlah toilet mencukupi sehingga tidak ada antrean|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Lokasi toilet mudah terlihat dan terjangkau",,,,"abf4b591-1c12-4252-b6eb-ad2936dab4ac","Completed","New","18-12-2025 22:49:24","Anonymous","111560",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T15:47:33.6435Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"18","API dan IAS","CGK T2","1","TOILET T2E - BOARDING ROOM T2E-4 PRIA","API&IAS-TOILET-CGK T2-BL E4 TP","5","Satisfied","5","Puas pelayanan nya bagus petugas nya ramah,toilet bersih wangi tidak bau","Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"b807f63d-6450-4877-8318-be155a9ea7e7","Completed","New","18-12-2025 16:10:13","Anonymous","82930",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T09:08:49.4839Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"19","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN PRIA","B. HCI. P","5","Satisfied","5","Pelayanannya ramah","Customer Feedback, Complaint Handling, and Service Quality","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"8f845768-bb17-4ab8-bb1e-9b3529ca1ed0","Completed","New","18-12-2025 16:08:58","Anonymous","48650",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T09:08:08.7329Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"20","API dan IAS","CGK T2","1","TOILET T2E - BOARDING ROOM T2E-6 PRIA","API&IAS-TOILET-CGK T2-BL E6 TP","5","Satisfied","5","toilet nya bersih..org nya ramah","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"6970136e-6f64-4acb-8b18-19398a36d245","Completed","New","18-12-2025 15:56:10","Anonymous","103945",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-18T08:54:26.5507Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
