"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Group_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Numeric_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Tags_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Sentiment_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_1","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_2","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_3","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_4","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_5","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Trigger Time","Campaign Id"
"11","API dan IAS","CGK T2","1","TOILET T2E - BOARDING ROOM T2E-4 PRIA","API&IAS-TOILET-CGK T2-BL E4 TP","5","Satisfied","5",,,,"5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"b1bea42c-5284-4a32-809b-f7737ad17a5e","Completed","New","20-12-2025 09:05:15","Anonymous","139998",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-20T02:02:54.3507Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"12","API dan IAS","CGK T2","1","TOILET T2E - BOARDING ROOM T2E-2 PRIA","API&IAS-TOILET-CGK T2-BL E2 TP","5","Satisfied","5","Beacuse this toilet is very modern and very clean:)","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"3a282e16-4314-45b6-a6c7-9802123c4578","Completed","New","20-12-2025 08:54:38","Anonymous","53253",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","English","2025-12-20T01:53:45.2988Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"13","API dan IAS","CGK T2","1","TOILET T2D - ARRIVAL CORRIDOR PRIA","API&IAS-TOILET-CGK T2-CCA D TP","5","Satisfied","5","Ditambahkan pewangi rasa kopi","Odor Control, Ventilation, and Overall Comfort","Neutral","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"2ae74a2e-a6fb-4927-bafc-4328a27144cb","Completed","New","20-12-2025 08:51:50","Anonymous","144466",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-20T01:49:25.5520Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"14","API dan IAS","KNO","3","TOILET,A6 WANITA","KNO-TW-A06","5","Satisfied","5","lebih mudah pilih langsung di layar  tidak perlu susah masuk link",,"Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"c25a0d6f-3e20-401d-b333-50309d313150","Completed","New","20-12-2025 08:09:23","Anonymous","108089",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-20T01:07:34.7165Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"15","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN PRIA","B. HCI. P","5","Satisfied","5","Sudah bagus, lanjutkan",,"Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"8c7e18d8-8e6d-40cb-bf05-cf06a6719d98","Completed","New","20-12-2025 05:05:26","Anonymous","112627",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T22:03:33.7863Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"16","API dan IAS","KNO","3","TOILET,A6 PRIA","KNO-TP-A06","5","Satisfied","5","Untuk lantai 1 karyawannya sangat ramah","Customer Feedback, Complaint Handling, and Service Quality","Positive","4","4","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"77877fde-f959-433e-939e-f8150be586d6","Completed","New","19-12-2025 22:03:33","Anonymous","89813",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T15:02:02.5108Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"17","API dan IAS","CGK T3","1","TOILET T3 DOM - BAGGAGE CLAIM WANITA","D.G.04.W","5","Satisfied","5","Wewangian mesti ditambah","Odor Control, Ventilation, and Overall Comfort","Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"e9a55783-4401-4967-a9d9-a1470d77f5c9","Completed","New","19-12-2025 21:25:36","Anonymous","76591",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T14:24:19.5773Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"18","API dan IAS","CGK T3","1","TOILET T3 DOM - BAGGAGE CLAIM WANITA","D.G.04.W","5","Satisfied","5","Pastikan amenities seperti tisu tersedia","Toilet Facilities and Completeness (e.g., soap, water, seats)","Positive","5","5","4","4","5","5","Petugas ramah dan sopan",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik",,,,"Jumlah toilet mencukupi sehingga tidak ada antrean",,,,"efa7ae3d-8f3a-42a3-8b87-ae8fb4638a04","Completed","New","19-12-2025 20:40:13","Anonymous","93969",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T13:38:39.6148Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"19","API dan IAS","DPS","2","TOILET KEDATANGAN DOMESTIK MLCP DOM LT1 (WANITA)","DPS-TOILET-DOM.MLCP1-W","3","Neutral","3","Tidak ada sabun untuk cuci tangan. Tapi sekarang sudah ada tissue","Cleanliness and Hygiene of Toilets|Toilet Facilities and Completeness (e.g., soap, water, seats)","Negative","5","5","3","3","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang",,,,,,"Tisu, sabun, air, dan hand dryer tidak tersedia",,"Lokasi toilet mudah terlihat dan terjangkau",,,,"e3c2dcf1-b78d-4852-98f3-bae0d4feb686","Completed","New","19-12-2025 16:46:33","Anonymous","80044",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T09:45:14.0061Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"20","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-1 PRIA","API&IAS-TOILET-CGK T2-BL D1 TP","5","Satisfied","5",,,,"5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"9f0b368b-97e6-4444-b9f7-6bb72b5b1b57","Completed","New","19-12-2025 16:46:18","Anonymous","115057",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T09:44:23.6024Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"21","API dan IAS","CGK T2","1","TOILET T2D - BOARDING ROOM T2D-7 PRIA","API&IAS-TOILET-CGK T2-BL D7 TP","5","Satisfied","5","Sudah baik petugas sangat ramah","Customer Feedback, Complaint Handling, and Service Quality","Positive","5","5","5","5","5","5","Cepat tanggap saat membantu penumpang|Petugas ramah dan sopan",,,,"Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Ketersediaan tisu, sabun, air, dan hand dryer|Toilet memiliki aroma yang wangi",,,,"Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"9c5355a5-d879-4740-adf0-b0f2e1129e52","Completed","New","19-12-2025 16:12:03","Anonymous","62006",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2025-12-19T09:10:59.8803Z",,,,,,,,,,,,,,"68b55898ba36f57e40594600"
